學校級別,代碼,學校名稱,縣市別,鄉鎮市區,郵遞區號,地址,電話,網址,體系別,"地區
屬性",X 坐標,Y 坐標
高級中等學校,63402,市立大甲高工,臺中市,大甲區,437,臺中市大甲區頂店里開元路71號,(04)26874132,http://www.tcvs.tc.edu.tw/,,,213924.665,2693816.995
高級中等學校,63404,市立東勢高工,臺中市,東勢區,423,臺中市東勢區東關路6段1328號,(04)25872136,https://tsvs.tc.edu.tw/,,,233126.153,2681945.909
高級中等學校,63407,市立沙鹿高工,臺中市,沙鹿區,433,臺中市沙鹿區臺灣大道7段823號,(04)26621795,http://www.slvs.tc.edu.tw/,,,205842.647,2681556.415
高級中等學校,63408,市立霧峰農工,臺中市,霧峰區,413,臺中市霧峰區中正路1222號,(04)23303118,http://www.wufai.edu.tw/,,,219741.932,2663080.764
高級中等學校,64308,市立后綜高中,臺中市,后里區,421,臺中市后里區廣福里三豐路三段968號,(04):25562012,http://www.hzsh.tc.edu.tw,,,221846.029,2688965.433
高級中等學校,64324,市立大里高中,臺中市,大里區,412,臺中市大里區國中路365號,(04)24067870,http://www.dlsh.tc.edu.tw,,,217321.52,2665528.03
高級中等學校,64328,市立新社高中,臺中市,新社區,426,臺中市新社區復盛里中和街三段國中巷10號,(04)25812116,http://www.sshs.tc.edu.tw,,,230425.411,2681248.258
高級中等學校,64336,市立長億高中,臺中市,太平區,411,臺中市太平區長億里長億六街1號,(04)22799267,https://cyhs.tc.edu.tw/,,,221701.8,2667573.16
高級中等學校,64342,市立中港高中,臺中市,梧棲區,435,臺中市梧棲區文昌路400號,(04)26578270,http://www.cgsh.tc.edu.tw,,,203506.086,2682209.989
高級中等學校,64350,市立龍津高中,臺中市,龍井區,434,臺中市龍井區三港路130號,(04)26304536,https://ljjhs.tc.edu.tw/,,,201397.57,2677770.59
高級中等學校,64406,市立神岡高工,臺中市,神岡區,429,臺中市神岡區社南里中山路627號, (04)25623421,https://sgihs.tc.edu.tw/,,,217593.69,2682457.23
高級中等學校,70301,國立彰化女中,彰化縣,彰化市,500,彰化縣彰化市光復路62號,(04)7240042,http://www.chgsh.chc.edu.tw,,,203581.74,2664088.91
高級中等學校,70304,國立員林高中,彰化縣,員林市,510,彰化縣員林市靜修路79號,(04)8320364,http://www.ylsh.chc.edu.tw,,,205600,2650770.009
高級中等學校,70307,國立彰化高中,彰化縣,彰化市,500,彰化縣彰化市介壽里中興路78號,(04)7222121,http://www.chsh.chc.edu.tw,,,204396.87,2662964.57
高級中等學校,70316,國立鹿港高中,彰化縣,鹿港鎮,505,彰化縣鹿港鎮東石里中山路661號,(04)7772403,http://www.lksh.chc.edu.tw,,,191513.09,2661869.5
高級中等學校,70319,國立溪湖高中,彰化縣,溪湖鎮,514,彰化縣溪湖鎮湖東里大溪路二段86號,(04)8826436,http://www.hhsh.chc.edu.tw,,,197812.733,2651576.205
高級中等學校,70401,國立彰師附工,彰化縣,彰化市,500,彰化縣彰化市和調里工校街1號,(04)7252541,http://www.sivs.chc.edu.tw,,,204853.34,2664241.02
高級中等學校,70402,國立永靖高工,彰化縣,永靖鄉,512,彰化縣永靖鄉永北村永坡路101號,(04)8221810,http://www.yjvs.chc.edu.tw,,,203732.483,2646978.549
高級中等學校,70403,國立二林工商,彰化縣,二林鎮,526,彰化縣二林鎮豐田里斗苑路四段500號,(04)8962132,http://www.elvs.chc.edu.tw,,,186592.406,2644079.377
高級中等學校,70405,國立秀水高工,彰化縣,秀水鄉,504,彰化縣秀水鄉福安村中山路364號,(04)7697021,http://www.ssivs.chc.edu.tw,,,199065.153,2658924.968
高級中等學校,70406,國立彰化高商,彰化縣,彰化市,500,彰化縣彰化市華陽里南郭路一段326號,(04)7262623,http://w2.chsc.tw/,,,204511.32,2663160.41
高級中等學校,70408,國立員林農工,彰化縣,員林市,510,彰化縣員林市員水路二段313號,(04)8360105,http://www.ylvs.chc.edu.tw,,,207439.29,2650065.03
高級中等學校,70409,國立員林崇實高工,彰化縣,員林市,510,彰化縣員林市育英路103號,(04)8347106,http://www.csvs.chc.edu.tw,,,206776.31,2650786.86
高級中等學校,70410,國立員林家商,彰化縣,員林市,510,彰化縣員林市中正路56號,(04)8320260,http://www.ylhcvs.chc.edu.tw,,,206895.24,2649602.48
高級中等學校,70415,國立北斗家商,彰化縣,北斗鎮,521,彰化縣北斗鎮大道里學府路50號,(04)8882224,http://www.pthc.chc.edu.tw,,,201329.643,2641649.647
高級中等學校,71311,私立精誠高中,彰化縣,彰化市,500,彰化縣彰化市林森路200號,(04)7622790,http://www.cchs.chc.edu.tw,,,202030.65,2663246.72
高級中等學校,71317,私立文興高中,彰化縣,田中鎮,520,彰化縣田中鎮員集路三段93號,(04)8753889 ,http://web1.hshs.chc.edu.tw/bin/home.php,,,207889.988,2640407.235
高級中等學校,71318,財團法人正德高中,彰化縣,彰化市,500,彰化縣彰化市莿桐里彰水路145號,(04)7524109,http://www.zdvs.chc.edu.tw,,,201034.07,2661612.08
高級中等學校,71413,私立大慶商工,彰化縣,員林市,510,彰化縣員林市山腳路二段206號,(04)8311005,http://www.dcvs.chc.edu.tw,,,209398,2649360.009
高級中等學校,71414,私立達德商工,彰化縣,田中鎮,520,彰化縣田中鎮中南路二段277號,(04)8753929,http://www.tdvs.chc.edu.tw,,,210132.515,2638776.809
高級中等學校,74308,縣立彰化藝術高中,彰化縣,彰化市,500,彰化縣彰化市卦山路13號,(04)7222844,http://www.chash.chc.edu.tw,,,204700.35,2663817.97
高級中等學校,74313,縣立二林高中,彰化縣,二林鎮,526,彰化縣二林鎮中西里二城路6號,(04)8960121,http://www.elsh.chc.edu.tw,,,184717.951,2643022.515
高級中等學校,74323,縣立和美高中,彰化縣,和美鎮,508,彰化縣和美鎮西園路三十一號,(04)7552043,http://www.hmjh.chc.edu.tw/,,,198518.28,2667631.65
高級中等學校,74328,縣立田中高中,彰化縣,田中鎮,520,彰化縣田中鎮文化街23號,(04)8745820,https://www.tcjh.chc.edu.tw/,,,208108.867,2639022.168
高級中等學校,74339,縣立成功高中,彰化縣,溪湖鎮,514,彰化縣溪湖鎮福德路310號,(04)8819676,http://www.ckjh.chc.edu.tw/,,,196248.62,2649754.72
高級中等學校,80302,國立南投高中,南投縣,南投市,540,南投縣南投市建國路137號,(049)2231175,http://www.ntsh.ntct.edu.tw,,,217513,2645148
高級中等學校,80305,國立中興高中,南投縣,南投市,540,南投縣南投市中興新村中學路2號,(049)2331014,http://www.chsh.ntct.edu.tw,,,218924,2649497
高級中等學校,80307,國立竹山高中,南投縣,竹山鎮,557,南投縣竹山鎮下橫街253號,(049)2643344,http://www.cshs.ntct.edu.tw,,,217540.62,2628507.23
高級中等學校,80308,國立暨大附中,南投縣,埔里鎮,545,南投縣埔里鎮鐵山路1-6號,(049)2913483,http://www.pshs.ntct.edu.tw,,,244480.9,2651924.58
高級中等學校,80401,國立仁愛高農,南投縣,仁愛鄉,546,南投縣仁愛鄉大同村山農巷27號,(049)2802619,http://www.ravs.ntct.edu.tw,,極偏,263511.54,2657445.39
高級中等學校,80403,國立埔里高工,南投縣,埔里鎮,545,南投縣埔里鎮中山路一段435號,(049)2982225,http://www.plvs.ntct.edu.tw,,,247807.39,2651946.5
高級中等學校,80404,國立南投高商,南投縣,南投市,540,南投縣南投市三興里彰南路一段993號,(049)2222269,http://www.pntcv.ntct.edu.tw,,,217960,2644412
高級中等學校,80406,國立草屯商工,南投縣,草屯鎮,542,南投縣草屯鎮芬草路二段736號,(049)2362082,http://www.ttvs.ntct.edu.tw,,,215974.09,2654551
高級中等學校,80410,國立水里商工,南投縣,水里鄉,553,南投縣水里鄉南湖路1號,(049)2870666,http://www.slvs.ntct.edu.tw,,,234975.336,2633440.711
高級中等學校,81311,私立五育高中,南投縣,南投市,540,南投縣南投市樂利路200號,(049)2246346,http://www.wu-yu.ntct.edu.tw,,,216610.1,2643212.38
高級中等學校,81312,私立三育高中,南投縣,魚池鄉,555,南投縣魚池鄉瓊文巷39號,(049)2897212,http://www.taa.ntct.edu.tw,,,243104.63,2644542.17
高級中等學校,81313,私立弘明實驗高中,南投縣,名間鄉,551,南投縣名間鄉東湖村大老巷102號,(049)2731799,http://www.holdmean.org.tw,,,219255.13,2639484.15
高級中等學校,81314,私立普台高中,南投縣,埔里鎮,545,南投縣埔里鎮一新里中台路5號,(049)2932899,http://www.ctworld.org.tw/ptshs/index.htm,,,243412.21,2654514.42
高級中等學校,81409,南投縣同德高中,南投縣,草屯鎮,542,南投縣草屯鎮中正路培英巷8號,(049)2553109,http://www.tdvs.ntct.edu.tw,,,218986.227,2654949.999
高級中等學校,84309,縣立旭光高中,南投縣,草屯鎮,542,南投縣草屯鎮中正路568-23號,(049)2563472,http://www.skjhs.ntct.edu.tw,,,218937.51,2652852.48
高級中等學校,90305,國立斗六高中,雲林縣,斗六市,640,雲林縣斗六市民生路224號,(05)5322039,http://www.tlsh.ylc.edu.tw,,,203685.18,2623311.39
高級中等學校,90306,國立北港高中,雲林縣,北港鎮,651,雲林縣北港鎮成功路26號,(05)7821411,http://www.pksh.ylc.edu.tw,,,179017.991,2608506.344
高級中等學校,90315,國立虎尾高中,雲林縣,虎尾鎮,632,雲林縣虎尾鎮光復路222號,(05)6322121,http://www.hwsh.ylc.edu.tw,,,193111.4,2623043.88
高級中等學校,90401,國立虎尾農工,雲林縣,虎尾鎮,632,雲林縣虎尾鎮公安里博愛路65號,(05)6322767,http://www.hwaivs.ylc.edu.tw,,,192415,2623540.009
高級中等學校,90402,國立西螺農工,雲林縣,西螺鎮,648,雲林縣西螺鎮大同路4號,(05)5862024,http://www.hlvs.ylc.edu.tw,,,196092.31,2632371.96
高級中等學校,90403,國立斗六家商,雲林縣,斗六市,640,雲林縣斗六市成功路120號,(05)5322147,http://www.tlhc.ylc.edu.tw,,,203807.72,2622672.51
高級中等學校,90404,國立北港農工,雲林縣,北港鎮,651,雲林縣北港鎮太平路80號,(05)7832246,http://www.pkvs.ylc.edu.tw,,,179473.23,2608716.31
高級中等學校,90413,國立土庫商工,雲林縣,土庫鎮,633,雲林縣土庫鎮中央路2號,(05)6622538,http://www.tkvs.ylc.edu.tw,,,187532.095,2618926.97
高級中等學校,91307,私立永年高中,雲林縣,土庫鎮,633,雲林縣土庫鎮建國路13號,(05)6622540,http://www.ynhs.ylc.edu.tw,,,188749.877,2619634.723
高級中等學校,91308,私立正心高中,雲林縣,斗六市,640,雲林縣斗六市虎溪里正心路1號,(05)5512502,http://www.shsh.ylc.edu.tw,,,201806.19,2623405.2
高級中等學校,91311,私立文生高中,雲林縣,四湖鄉,654,雲林縣四湖鄉中正路509號,(05)7872024,http://www.svsh.ylc.edu.tw,,,171187.939,2614466.715
高級中等學校,91312,私立巨人高中,雲林縣,北港鎮,651,雲林縣北港鎮大同路647號,(05)7835937,http://www.tssh.ylc.edu.tw,,,177409.84,2608112.172
高級中等學校,91316,私立揚子高中,雲林縣,虎尾鎮,632,雲林縣虎尾鎮潁川里林森路二段541號,(05)6330181,http://www.ytjh.ylc.edu.tw,,,191255.95,2621519.28
高級中等學校,91318,財團法人義峰高中,雲林縣,林內鄉,643,雲林縣林內鄉烏麻村長源201號,(05)5800099,http://www.yfsh.ylc.edu.tw,,,208583.92,2628486.9
高級中等學校,91319,福智高中,雲林縣,古坑鄉,646,雲林縣古坑鄉麻園村平和23號,(05)5828223,http://bwsh.ylc.edu.tw,,,201136.54,2614676.29
高級中等學校,91320,雲林縣維多利亞實驗高中,雲林縣,斗六市,640,雲林縣斗六市鎮南路1110號,(05)5378899,http://www.victoria.ylc.edu.tw,,,204364.03,2619571.22
高級中等學校,91410,私立大成商工,雲林縣,虎尾鎮,632,雲林縣虎尾鎮成平街21號,(05)6322534,http://www.tcvhs.ylc.edu.tw,,,193510.31,2623092.79
高級中等學校,91414,私立大德工商,雲林縣,斗南鎮,630,雲林縣斗南鎮大同路400號,(05)5970977,http://www.ddvs.ylc.edu.tw,,,196352.34,2620323.82
高級中等學校,94301,縣立斗南高中,雲林縣,斗南鎮,630,雲林縣斗南鎮中山路212號,(05)5972059,http://www.tnjh.ylc.edu.tw,,,196553,2619920.009
高級中等學校,94307,縣立麥寮高中,雲林縣,麥寮鄉,638,雲林縣麥寮鄉中興路310號,(05)6932050,http://www.mljh.ylc.edu.tw,,偏遠,173737.755,2628364.716
高級中等學校,94308,縣立古坑華德福實驗高級中學,雲林縣,古坑鄉,646,雲林縣古坑鄉荷苞村山峰17號,(05)5822075,http://tw.school.uschoolnet.com/?id=es00003779,,特偏,210741.776,2614171.264
高級中等學校,94326,縣立蔦松藝術高中,雲林縣,水林鄉,652,雲林縣水林鄉松北村1之1號,(05)7841801,http://www.nsjh.ylc.edu.tw/,,偏遠,171380.364,2602263.028
高級中等學校,100301,國立東石高中,嘉義縣,朴子市,613,嘉義縣朴子市大鄉里253號,(05)3794180,http://www.tssh.cyc.edu.tw,,,173561.49,2595942
高級中等學校,100302,國立新港藝術高中,嘉義縣,新港鄉,616,嘉義縣新港鄉宮後村藝高路1號,(05)3747060,http://140.130.169.1,,,183590.88,2606496.82
高級中等學校,100402,國立民雄農工,嘉義縣,民雄鄉,621,嘉義縣民雄鄉文隆村81號,(05)2267120,http://www.mhvs.cyc.edu.tw,,,191464.89,2604022.53
高級中等學校,101303,私立同濟高中,嘉義縣,大林鎮,622,嘉義縣大林鎮中興路二段303號,(05)2652248,http://www.tjsh.cyc.edu.tw,,,196198.71,2611346.71
高級中等學校,101304,私立協同高中,嘉義縣,民雄鄉,621,嘉義縣民雄鄉建國路二段31號,(05)2213045,http://www.cmsh.cyc.edu.tw,,,192231.11,2603274.84
高級中等學校,101405,私立協志工商,嘉義縣,民雄鄉,621,嘉義縣民雄鄉東榮村建國路2段285巷11號,(05)2264264,http://www.ccivs.cyc.edu.tw,,,191929.49,2605185.73
高級中等學校,101406,私立萬能工商,嘉義縣,水上鄉,608,嘉義縣水上鄉萬能路1號,(05)2687777,http://www.wnvs.cyc.edu.tw,,,187814.359,2592181.8
高級中等學校,104319,縣立竹崎高中,嘉義縣,竹崎鄉,604,嘉義縣竹崎鄉竹崎村文化路23號,(05)2611006,http://www.ccjh.cyc.edu.tw,,,204369.97,2602091.9
高級中等學校,104326,縣立永慶高中,嘉義縣,太保市,612,嘉義縣太保市信義二路1號,(05)3627226,http://www.ycsh.cyc.edu.tw,,,177990.91,2596005.14
高級中等學校,110302,國立新豐高中,臺南市,歸仁區,711,臺南市歸仁區中正北路一段148號,(06)2304082,http://www.sfsh.tn.edu.tw,,,177766.66,2541355.25
高級中等學校,110308,國立臺南大學附中,臺南市,永康區,710,臺南市永康區中山南路948號,(06)2338501,http://www.tntcsh.tn.edu.tw,,,173664.17,2547028.25
高級中等學校,110311,國立北門高中,臺南市,佳里區,722,臺南市佳里區六安里269號,(06)7222150,http://www.bmsh.tn.edu.tw/,,,165666,2563110.009
高級中等學校,110312,國立新營高中,臺南市,新營區,730,臺南市新營區民權路101號,(06)6562274,https://w3.hysh.tn.edu.tw/,,,179636.97,2578575.55
高級中等學校,110314,國立後壁高中,臺南市,後壁區,731,臺南市後壁區嘉苳里下茄苳132號,(06)6671031,http://www.hpsh.tn.edu.tw,,偏遠,184465.2,2583829.56
高級中等學校,110315,國立善化高中,臺南市,善化區,741,臺南市善化區大成路195號,(06)5837312,http://www.shsh.tn.edu.tw,,,178409.1,2558804.5
高級中等學校,110317,國立新化高中,臺南市,新化區,712,臺南市新化區忠孝路2號,(06)5982065,http://www.hhsh.tn.edu.tw,,,179312.12,2548798.25
高級中等學校,110328,國立南科國際實驗高中,臺南市,新市區,744,臺南市新市區三舍里大順6路12巷6號,(06)5052916,http://www.nnkieh.tn.edu.tw,,,177386.22,2556205.57
高級中等學校,110401,國立新化高工,臺南市,新化區,712,臺南市新化區東榮里信義路54號,(06)5903994,http://www.hhvs.tn.edu.tw,,,180254.18,2548651.25
高級中等學校,110403,國立白河商工,臺南市,白河區,732,臺南市白河區永安里新興路528號,(06)6852054,http://www.phvs.tn.edu.tw,,,190332,2583494.67
高級中等學校,110404,國立北門農工,臺南市,佳里區,722,臺南市佳里區六安里117號,(06)7260148,http://www.pmai.tn.edu.tw,,,166372.9,2564384.96
高級中等學校,110405,國立曾文家商,臺南市,麻豆區,721,臺南市麻豆區和平路9號,(06)5722079,http://www.twvs.tn.edu.tw,,,172816.48,2564235.64
高級中等學校,110406,國立新營高工,臺南市,新營區,730,臺南市新營區中正路68號,(06)6322377,http://www.hyivs.tn.edu.tw/default.asp,,,180125.31,2579149.11
高級中等學校,110407,國立玉井工商,臺南市,玉井區,714,臺南市玉井區中正路18號,(06)5741101,http://www.ycvs.tn.edu.tw,,,194609.4,2557757.24
高級中等學校,110409,國立臺南高工,臺南市,永康區,710,臺南市永康區中山南路193號,(06)2322131,http://www.ptivs.tn.edu.tw,,,171436.91,2546098.75
高級中等學校,110410,國立曾文農工,臺南市,麻豆區,721,臺南市麻豆區南勢里南勢1號,(06)5721137,http://www.twivs.tn.edu.tw,,,174512.96,2565232.39
高級中等學校,111313,私立南光高中,臺南市,新營區,730,臺南市新營區中興路62號,(06)6335408,http://www.nkhs.tn.edu.tw,,,179957.77,2577487.589
高級中等學校,111318,私立鳳和高中,臺南市,柳營區,736,臺南市柳營區中山東路二段1330號,(06)6223208,,,,181049.6,2575405.21
高級中等學校,111320,私立港明高中,臺南市,西港區,723,臺南市西港區慶安路229號,(06)7952025,http://www.kmsh.tn.edu.tw,,,167622.9,2557703.91
高級中等學校,111321,臺南市興國高中,臺南市,新營區,730,臺南市新營區大同路86號,(06)6352201,http://www.hkhs.tn.edu.tw/,,,180701.073,2579072.358
高級中等學校,111322,私立明達高中,臺南市,鹽水區,737,臺南市鹽水區橋南里忠孝路73號,(06)6521178,http://www.mdsh.tn.edu.tw,,,175815,2578800.009
高級中等學校,111323,私立黎明高中,臺南市,麻豆區,721,臺南市麻豆區井東里磚子井141號,(06)5717123,http://www.lmsh.tn.edu.tw,,,172994.96,2563642.46
高級中等學校,111326,私立新榮高中,臺南市,柳營區,736,臺南市柳營區光福里132之12號,(06)6222222,http://www.srsh.tn.edu.tw,,,180038,2574190.009
高級中等學校,111419,私立陽明工商,臺南市,官田區,720,臺南市官田區官田里423號,(06)6901190,http://www.ymvs.tn.edu.tw,,,181274,2565680.009
高級中等學校,111427,私立育德工家,臺南市,新營區,730,臺南市新營區健康路211號,(06)6563275,http://www.ytvs.tn.edu.tw,,,179626.97,2579471.53
高級中等學校,114306,市立大灣高中,臺南市,永康區,710,臺南市永康區文賢街68巷1號,(06)2714223,http://www.dwhs.tn.edu.tw/,,,175440.01,2545169.08
高級中等學校,114307,市立永仁高中,臺南市,永康區,710,臺南市永康區忠孝路74號,(06)3115538,http://web.yrhs.tn.edu.tw/bin/home.php,,,172108.65,2544852.25
高級中等學校,120303,國立鳳山高中,高雄市,鳳山區,830,高雄市鳳山區光復路二段130號,(07)7463150,http://www.fssh.khc.edu.tw,,,182746.044,2503448.786
高級中等學校,120304,國立岡山高中,高雄市,岡山區,820,高雄市岡山區公園路52號,(07)6212033,http://www.kssh.khc.edu.tw,,,177124,2522025.79
高級中等學校,120311,國立旗美高中,高雄市,旗山區,842,高雄市旗山區東平里樹人路21號,(07)6612502,http://www.cmsh.khc.edu.tw,,,198122.846,2531578.314
高級中等學校,120319,國立鳳新高中,高雄市,鳳山區,830,高雄市鳳山區新富路257號,(07)7658288,http://www.fhsh.khc.edu.tw,,,182477.41,2501625.88
高級中等學校,120401,國立旗山農工,高雄市,旗山區,842,高雄市旗山區旗甲路一段195號,(07)6612501,http://www.csvs.khc.edu.tw,,,196932.983,2533475.525
高級中等學校,120402,國立岡山農工,高雄市,岡山區,820,高雄市岡山區壽天里岡山路533號,(07)6217129,http://www.ksvs.khc.edu.tw,,,177054.91,2522596.49
高級中等學校,120409,國立鳳山商工,高雄市,鳳山區,830,高雄市鳳山區文衡路51號,(07)7462602,http://www.fsvs.ks.edu.tw,,,183969.804,2503929.801
高級中等學校,121306,財團法人新光高中,高雄市,大寮區,831,高雄市大寮區鳳屏一路217號,(07)7019888,http://210.60.76.7/xoops/?if=end,,,187306.23,2504030.23
高級中等學校,121307,財團法人普門中學,高雄市,大樹區,840,高雄市大樹區大坑路140-11號,(07)6562676,http://www.pmsh.khc.edu.tw,,,193032.25,2512908.63
高級中等學校,121318,私立正義高中,高雄市,鳳山區,830,高雄市鳳山區南江街183號,(07)7225529,http://www.cysh.khc.edu.tw,,,182119.14,2500435.39
高級中等學校,121320,私立義大國際高中,高雄市,大樹區,840,高雄市大樹區學城路1段6號,(07)6577115 ,https://www.iis.kh.edu.tw/tw,,,188873.81,2514329.71
高級中等學校,121405,私立中山工商,高雄市,大寮區,831,高雄市大寮區會社里正氣路79號,(07)7815311,http://www.csic.khc.edu.tw,,,187546.86,2500103.31
高級中等學校,121410,私立旗美商工,高雄市,美濃區,843,高雄市美濃區中興路二段275號,(07)6812152,http://cm.cmvsedu.tw/,,,200753.09,2531593.69
高級中等學校,121413,私立高英工商,高雄市,大寮區,831,高雄市大寮區鳳林三路19巷44號,(07)7832991,http://www.kyicvs.khc.edu.tw,,,188350.7,2499490.52
高級中等學校,121415,私立華德工家,高雄市,茄萣區,852,高雄市茄萣區濱海路四段66號,(07)6921212,http://www.hdvs.kh.edu.tw/,,,166004.755,2534306.566
高級中等學校,121417,私立高苑工商,高雄市,橋頭區,825,高雄市橋頭區東林里芋寮路1號,(07)6111101,http://www.kyvs.ks.edu.tw,,,177285.43,2517666.94
高級中等學校,124302,市立文山高中,高雄市,鳥松區,833,高雄市鳥松區大埤路31號,(07)7777272,http://www.wsm.kh.edu.tw/,,,183480.94,2505471.75
高級中等學校,124311,市立林園高中,高雄市,林園區,832,高雄市林園區林園北路481號,(07)6412059,http://www.ly.kh.edu.tw/,,,187751.129,2490566.638
高級中等學校,124313,市立仁武高中,高雄市,仁武區,814,高雄市仁武區仁林路20號,(07)3721640,http://www.rwm.kh.edu.tw/,,,183869.63,2511479.14
高級中等學校,124322,市立路竹高中,高雄市,路竹區,821,高雄市路竹區中華路292號,(07)6963008,http://school.kh.edu.tw/index.php?WebID=312,,,173259.4,2528464.11
高級中等學校,124333,市立六龜高中,高雄市,六龜區,844,高雄市六龜區義寶里光復路212號,(07)6891023,http://www.lgm.kh.edu.tw/,,極偏,212589.692,2543574.435
高級中等學校,124340,市立福誠高中,高雄市,鳳山區,830,高雄市鳳山區五甲三路176號,(07)8224646,http://school.kh.edu.tw/index.php?WebID=76,,,180481.42,2499095.28
高級中等學校,130302,國立屏東女中,屏東縣,屏東市,900,屏東縣屏東市仁愛路94號,(08)7362204,http://www.ptgsh.ptc.edu.tw,,,198026.33,2508413.89
高級中等學校,130305,國立屏東高中,屏東縣,屏東市,900,屏東縣屏東市忠孝路231號,(08)7667053,http://www.pths.ptc.edu.tw,,,197476.8,2509618.23
高級中等學校,130306,國立潮州高中,屏東縣,潮州鎮,920,屏東縣潮州鎮中山路11號,(08)7882017,http://www.ccsh.ptc.edu.tw,,,203169.18,2494471.09
高級中等學校,130322,國立屏北高中,屏東縣,鹽埔鄉,907,屏東縣鹽埔鄉彭厝村莒光路168號,(08)7937493,http://www.ppsh.ptc.edu.tw,,,203272.9,2517739.17
高級中等學校,130401,國立內埔農工,屏東縣,內埔鄉,912,屏東縣內埔鄉水門村成功路83號,(08)7991103,http://www.npvs.ptc.edu.tw,,,213252.76,2512101.7
高級中等學校,130403,國立屏東高工,屏東縣,屏東市,900,屏東縣屏東市建國路25號,(08)7523781,http://www.ptivs.ptc.edu.tw,,,197203.73,2507073.77
高級中等學校,130404,國立佳冬高農,屏東縣,佳冬鄉,931,屏東縣佳冬鄉佳冬村佳農街67號,(08)8662726,http://www.ctvs.ptc.edu.tw,,偏遠,205118.53,2479422.16
高級中等學校,130410,國立東港海事,屏東縣,東港鎮,928,屏東縣東港鎮豐漁街66號,(08)8333131,http://www.tkms.ptc.edu.tw,,,192589.68,2485185.07
高級中等學校,130417,國立恆春工商,屏東縣,恆春鎮,946,屏東縣恆春鎮恆南路38號,(08)8892010,http://www.hcvs.ptc.edu.tw,,特偏,224127,2432890.008
高級中等學校,131302,屏東縣崇華高中,屏東縣,長治鄉,908,屏東縣長治鄉新興路38號,(08)7626365,http://web.chbes.ptc.edu.tw/,,,203434.92,2509137.18
高級中等學校,131307,財團法人屏榮高中,屏東縣,屏東市,900,屏東縣屏東市豐田里民學路100號,(08)7223409,http://www.prhs.ptc.edu.tw,,,198907.21,2508234.39
高級中等學校,131308,私立陸興高中,屏東縣,屏東市,900,屏東縣屏東市豐田里廣東路150號,(08)7225837,http://www.lssh.ptc.edu.tw,,,198649.45,2508338.79
高級中等學校,131311,私立美和高中,屏東縣,內埔鄉,912,屏東縣內埔鄉美和村學人路323號,(08)7792045,http://www.mhsh.ptc.edu.tw,,,204676.9,2500179.2
高級中等學校,131409,私立民生家商,屏東縣,屏東市,900,屏東縣屏東市民生東路12號,(08)7223029,http://www.msvs.ptc.edu.tw,,,200008.068,2506585.919
高級中等學校,131418,私立日新工商,屏東縣,潮州鎮,920,屏東縣潮州鎮太平路224號,(08)7882343,http://www.jhvs.ptc.edu.tw,,,202310.01,2495305.92
高級中等學校,134304,縣立大同高中,屏東縣,屏東市,900,屏東縣屏東市和平路429號,(08)7663916,http://www.dtjh.ptc.edu.tw,,,196329.28,2508727.53
高級中等學校,134321,縣立枋寮高中,屏東縣,枋寮鄉,940,屏東縣枋寮鄉新龍村義民路3號,(08)8782095,http://www.flhs.ptc.edu.tw,,偏遠,207855.43,2474702.3
高級中等學校,134324,縣立東港高中,屏東縣,東港鎮,928,屏東縣東港鎮船頭路1號,(08)8322014,http://www.dghs.ptc.edu.tw/,,,193959.02,2485166.33
高級中等學校,134334,縣立來義高中,屏東縣,來義鄉,922,屏東縣來義鄉古樓村中正路147號,(08)7850086,http://www.lyhs.ptc.edu.tw,,偏遠,211868.78,2491801.06
高級中等學校,140301,國立臺東大學附屬體育高中,臺東縣,臺東市,950,臺東縣臺東市體中路1號,(089)383629,http://www.ntpehs.ttct.edu.tw,,,257725.69,2518206.16
高級中等學校,140302,國立臺東女中,臺東縣,臺東市,950,臺東縣臺東市四維路一段690號,(08)9321268,http://www.tgsh.ttct.edu.tw,,,265768.549,2517815.51
高級中等學校,140303,國立臺東高中,臺東縣,臺東市,950,臺東縣臺東市中華路一段721號,(08)9322070,https://www.pttsh.ttct.edu.tw,,,265067.005,2516360.239
高級中等學校,140404,國立關山工商,臺東縣,關山鎮,956,臺東縣關山鎮民權路58號,(089)811006,http://www.ksvs.ttct.edu.tw,,偏遠,266307.593,2549603.175
高級中等學校,140405,國立臺東高商,臺東縣,臺東市,950,臺東縣臺東市正氣路440號,(089)350575,http://www.tscvs.ttct.edu.tw,,,264872.239,2517451.575
高級中等學校,140408,國立成功商水,臺東縣,成功鎮,961,臺東縣成功鎮太平路52號,(089)850011,https://www.ckvs.ttct.edu.tw/index.php?route=common/home,,特偏,289128.036,2555904.226
高級中等學校,141301,臺東縣均一高中,臺東縣,臺東市,950,臺東縣臺東市中興路二段366巷36號,(089)223301,http://junyi.tw,,,262972.701,2518807.715
高級中等學校,141307,私立育仁高中,臺東縣,臺東市,950,臺東縣臺東市中興路四段485號,(08)9382839,http://www.lotus.ttct.edu.tw,,,259546.084,2519279.001
高級中等學校,141406,私立公東高工,臺東縣,臺東市,950,臺東縣臺東市中興路一段560號,(089)222877,http://www.ktus.ttct.edu.tw,,,263772.614,2518640.027
高級中等學校,144322,縣立蘭嶼高中,臺東縣,蘭嶼鄉,952,臺東縣蘭嶼鄉椰油村37號,(089)732016,http://www.layjh.ttct.edu.tw,,特偏,302859.599,2439032.125
