學校級別,代碼,學校名稱,縣市別,鄉鎮市區,郵遞區號,地址,電話,網址,體系別,"地區
屬性",X 坐標,Y 坐標
國民中學,44519,縣立峨眉國中,新竹縣,峨眉鄉,315,新竹縣峨眉鄉峨眉街十鄰54號,(03)5800208,http://www.omjh.hcc.edu.tw,,偏遠,251829.891,2731531.037
國民中學,44521,縣立新湖國中,新竹縣,湖口鄉,303,新竹縣湖口鄉新湖路200號,(03)5992159,http://www.hhjh.hcc.edu.tw,,,253608.05,2755020.051
國民中學,44522,縣立中正國中,新竹縣,湖口鄉,303,新竹縣湖口鄉仁興路135號,(03)5981067,http://www.ccjh.hcc.edu.tw,,,251687.919,2751786.038
國民中學,44523,縣立五峰國中,新竹縣,五峰鄉,311,新竹縣五峰鄉大隘村六鄰113號,(03)5851006,http://www.wfjh.hcc.edu.tw,,偏遠,262021.1,2725046.4
國民中學,44524,縣立尖石國中,新竹縣,尖石鄉,313,新竹縣尖石鄉嘉樂村三鄰八十號,(03)5841027,http://www.gsjh.hcc.edu.tw,,偏遠,270447.7,2733364.006
國民中學,44525,縣立忠孝國中,新竹縣,新豐鄉,304,新竹縣新豐鄉員山村孝六街1號,(03)5572555,http://www.chjh.hcc.edu.tw,,,249926.06,2752410.62
國民中學,44526,縣立博愛國中,新竹縣,竹北市,302,新竹縣竹北市縣政十三路81號,(03)5530243,http://www.pajh.hcc.edu.tw,,,250719.426,2746994.216
國民中學,44527,縣立仁愛國中,新竹縣,竹北市,302,新竹縣竹北市三民路239號,(03)5530238,http://www.jajh.hcc.edu.tw,,,251457.699,2747196.214
國民中學,44528,縣立自強國中,新竹縣,竹東鎮,310,新竹縣竹東鎮自強路169號,(03)5103291,http://www.jcjh.hcc.edu.tw,,,258658.198,2737565.789
國民中學,44529,縣立成功國中,新竹縣,竹北市,302,新竹縣竹北市成功八路99號,(03)5505924,http://www.cgjh.hcc.edu.tw/bin/home.php,,,251722.201,2745693.078
國民中學,44530,縣立東興國中,新竹縣,竹北市,302,新竹縣竹北市嘉豐六路一段101號,(03)5506881,http://www.dxjh.hcc.edu.tw/bin/home.php,,,253058.33,2744893.99
國民中學,44531,縣立北平華德福實驗學校(國中),新竹縣,新埔鎮,305,新竹縣新埔鎮北平里8鄰62號 　,(03)5882897,http://www.ppes.hcc.edu.tw/bin/home.php,,,258743.766,2749726.484
國民中學,54501,縣立苗栗國中,苗栗縣,苗栗市,360,苗栗縣苗栗市高苗里木鐸山1號,(037)320226,http://www.mljh.mlc.edu.tw,,,230997.82,2716426.644
國民中學,54502,縣立大倫國中,苗栗縣,苗栗市,360,苗栗縣苗栗市玉清里育英街82號,(037)266311,http://www.dljh.mlc.edu.tw/,,,232875.659,2718139.503
國民中學,54503,縣立明仁國中,苗栗縣,苗栗市,360,苗栗縣苗栗市福麗里電台10號,(037)321261,http://www.mln.mlc.edu.tw,,,231003.264,2716936.066
國民中學,54504,縣立頭屋國中,苗栗縣,頭屋鄉,362,苗栗縣頭屋鄉中正街86巷14號,(037)250738,http://web.twjh.mlc.edu.tw,,,234694.49,2719074.12
國民中學,54505,縣立公館國中,苗栗縣,公館鄉,363,苗栗縣公館鄉館中村大同路3號,(037)222729,http://www.ggjh.mlc.edu.tw,,,232541.98,2710202.51
國民中學,54506,縣立鶴岡國中,苗栗縣,公館鄉,363,苗栗縣公館鄉鶴岡村178號,(037)226204,https://hgjh.mlc.edu.tw,,,232837.88,2713583.21
國民中學,54507,縣立文林國中,苗栗縣,銅鑼鄉,366,苗栗縣銅鑼鄉朝陽村文化街12號,(037)981018,http://www.wljh.mlc.edu.tw/,,,228674.021,2709286.011
國民中學,54510,縣立致民國中,苗栗縣,苑裡鎮,358,苗栗縣苑裡鎮舊社里九鄰96之1號,(037)744788,http://www.cm.mlc.edu.tw,,,218127.598,2701426.506
國民中學,54511,縣立通霄國中,苗栗縣,通霄鎮,357,苗栗縣通霄鎮中山路190巷1號,(037)752002,http://web.tsjh.mlc.edu.tw,,,217565.117,2709546.054
國民中學,54512,縣立南和國中,苗栗縣,通霄鎮,357,苗栗縣通霄鎮南和里9鄰112之1號,(037)782404,http://web.nhes.mlc.edu.tw,,偏遠,221719.859,2704609.195
國民中學,54513,縣立烏眉國中,苗栗縣,通霄鎮,357,苗栗縣通霄鎮內湖里1鄰5-1號,(037)752409,http://web.wumeies.mlc.edu.tw,,偏遠,221216,2711130.01
國民中學,54514,縣立啟新國中,苗栗縣,通霄鎮,357,苗栗縣通霄鎮白東里135之2號,(037)792804,http://web.csjh.mlc.edu.tw,,偏遠,220930.758,2717271.249
國民中學,54515,縣立西湖國中,苗栗縣,西湖鄉,368,苗栗縣西湖鄉龍洞村一鄰1之1號,(037)921016,http://www.shihujh.mlc.edu.tw,,偏遠,228200.89,2715671.46
國民中學,54516,縣立頭份國中,苗栗縣,頭份市,351,苗栗縣頭份市中央路275號,(037)663207,http://web.toufenjh.mlc.edu.tw,,,240017.588,2731638.516
國民中學,54518,縣立文英國中,苗栗縣,頭份市,351,苗栗縣頭份市尖下里200號,(037)624260,http://www.wyjh.mlc.edu.tw,,偏遠,237875.439,2727655.156
國民中學,54519,縣立竹南國中,苗栗縣,竹南鎮,350,苗栗縣竹南鎮正南里中正路92號,(037)475100,http://www.jnjh.mlc.edu.tw/,,,237457.295,2730774.53
國民中學,54520,縣立照南國中,苗栗縣,竹南鎮,350,苗栗縣竹南鎮佳興里３鄰公教路2號,(037)472750,http://www.jn.mlc.edu.tw/,,,237551.269,2731849.83
國民中學,54521,縣立三灣國中,苗栗縣,三灣鄉,352,苗栗縣三灣鄉三灣村忠信路17號,(037)831002,http://www.sw.mlc.edu.tw,,偏遠,245301.83,2726970.66
國民中學,54522,縣立南庄國中,苗栗縣,南庄鄉,353,苗栗縣南庄鄉東村中正路165號,(037)822027,http://web.njjh.mlc.edu.tw,,特偏,250060.491,2721979.186
國民中學,54523,縣立造橋國中,苗栗縣,造橋鄉,361,苗栗縣造橋鄉造橋村1鄰老庄27號,(037)562773,http://web.tcjh.mlc.edu.tw,,偏遠,236217.858,2725931.947
國民中學,54524,縣立大西國中,苗栗縣,造橋鄉,361,苗栗縣造橋鄉大中街73號,(037)541080,https://www.dc.mlc.edu.tw/,,偏遠,239345,2724280.01
國民中學,54525,縣立後龍國中,苗栗縣,後龍鎮,356,苗栗縣後龍鎮南龍里勝利路250號,(037)722028,http://www.houlungjh.mlc.edu.tw,,,228242,2723400.01
國民中學,54526,縣立維真國中,苗栗縣,後龍鎮,356,苗栗縣後龍鎮大庄里中山路252號,(037)722537,http://www.wjjh.mlc.edu.tw,,,229210.61,2722841.03
國民中學,54527,縣立大湖國中,苗栗縣,大湖鄉,364,苗栗縣大湖鄉靜湖村民族路80號,(037)991022,http://www.dahujh.mlc.edu.tw,,偏遠,236917.219,2702303.746
國民中學,54528,縣立南湖國中,苗栗縣,大湖鄉,364,苗栗縣大湖鄉義和村12號,(037)992956,http://www.nanhujh.mlc.edu.tw,,偏遠,235307.624,2699077.143
國民中學,54529,縣立獅潭國中,苗栗縣,獅潭鄉,354,苗栗縣獅潭鄉新店村21號,(037)931328,http://web.stjh.mlc.edu.tw,,偏遠,244617.61,2715130.81
國民中學,54531,縣立泰安國中(小),苗栗縣,泰安鄉,365,苗栗縣泰安鄉大興村32之1號,(037)991224,http://web.taian.mlc.edu.tw,,特偏,240796.37,2701696.9
國民中學,54532,縣立建國國中,苗栗縣,頭份市,351,苗栗縣頭份市成功里建國路119號,(037)691491,http://www.jgjh.mlc.edu.tw/xoops/htdocs/,,,240915.74,2732040.139
國民中學,54534,縣立福興武術國中(小),苗栗縣,通霄鎮,357,苗栗縣通霄鎮福興里58之2號,(037)782984,http://web.fushing.mlc.edu.tw/,,偏遠,222401.192,2702183.17
國民中學,54535,縣立新港國中(小),苗栗縣,後龍鎮,356,苗栗縣後龍鎮校椅里校椅二路168號,(037)722547,http://www.skes.mlc.edu.tw,,,232443.05,2722658.46
國民中學,63501,市立善水國中(小),臺中市,梧棲區,435,臺中市梧棲區梧南路50號,(04)26396160,https://sites.google.com/tc.edu.tw/ssjhs/%E9%A6%96%E9%A0%81,,,201604.845,2681990.914
國民中學,64501,市立豐原國中,臺中市,豐原區,420,臺中市豐原區三豐路一段321號,(04)25251200,http://www.fyjh.tc.edu.tw,,,221492.04,2683954.37
國民中學,64502,市立豐東國中,臺中市,豐原區,420,臺中市豐原區豐東路75號,(04)25221743,http://www.ftjh.tc.edu.tw,,,222478.6,2682448.73
國民中學,64503,市立豐南國中,臺中市,豐原區,420,臺中市豐原區豐南街151號,(04)25280185,http://www.fnjh.tc.edu.tw,,,221245.6,2681558.62
國民中學,64504,市立潭子國中,臺中市,潭子區,427,臺中市潭子區潭興路二段419巷1號,(04)25376192,http://www.ttjhs.tc.edu.tw,,,220385.69,2678294.46
國民中學,64505,市立大雅國中,臺中市,大雅區,428,臺中市大雅區學府路280號,(04)25672171,http://www.tyjh.tc.edu.tw,,,214497.6,2679884.519
國民中學,64507,市立后里國中,臺中市,后里區,421,臺中市后里區眉山里中眉路169號,(04)25562409,http://www.hljh.tc.edu.tw,,,218975.91,2689231.472
國民中學,64509,市立外埔國中,臺中市,外埔區,438,臺中市外埔區大同里外埔路999號,(04)26833721,http://www.wpjh.tc.edu.tw,,,214478.535,2691889.771
國民中學,64510,市立大甲國中,臺中市,大甲區,437,臺中市大甲區育英路186號,(04)26872564,http://www.tjjh.tc.edu.tw,,,211697.925,2694216.494
國民中學,64511,市立日南國中,臺中市,大甲區,437,臺中市大甲區中山路二段69之11號,(04)26813721,http://www.jnjh.tc.edu.tw,,,214700.44,2696965.38
國民中學,64512,市立大安國中,臺中市,大安區,439,臺中市大安區松雅里大安港路691號,(04)26872571,http://www.tajh.tc.edu.tw,,偏遠,209601.408,2695529.273
國民中學,64513,市立清水國中,臺中市,清水區,436,臺中市清水區鰲峰路250號,(04)26262042,http://www.csjh.tc.edu.tw,,,205626.469,2684809.044
國民中學,64514,市立清泉國中,臺中市,清水區,436,臺中市清水區菁埔里臨海路27之2號,(04)26113134,http://www.ccjh.tc.edu.tw,,,208563,2688970.01
國民中學,64515,市立沙鹿國中,臺中市,沙鹿區,433,臺中市沙鹿區中正街1號,(04)26622163,http://www.sljh.tc.edu.tw,,,205490.35,2681135.23
國民中學,64516,市立梧棲國中,臺中市,梧棲區,435,臺中市梧棲區文化里民生街12號,(04)26562850,http://www.wcjs.tc.edu.tw,,,202559.046,2683067.419
國民中學,64517,市立龍井國中,臺中市,龍井區,434,臺中市龍井區觀光路9號,(04)26353344,http://www.lcjh.tc.edu.tw,,,203628.96,2676352.16
國民中學,64518,市立四箴國中,臺中市,龍井區,434,臺中市龍井區新庄里中沙路2號,(04)26314606,http://www.scjh.tc.edu.tw,,,206973.25,2674962.16
國民中學,64519,市立大道國中,臺中市,大肚區,432,臺中市大肚區仁德路60號,(04)26992028,http://www.ddjhs.tc.edu.tw/indexnew.htm,,,204301.019,2671327.153
國民中學,64520,市立烏日國中,臺中市,烏日區,414,臺中市烏日區新興路457號,(04)23381009,http://www.wjjh.tc.edu.tw,,,211100.473,2666667.397
國民中學,64521,市立溪南國中,臺中市,烏日區,414,臺中市烏日區溪南路一段731號,(04)23353959,http://www.snjh.tc.edu.tw,,偏遠,213815.918,2662992.167
國民中學,64522,市立霧峰國中,臺中市,霧峰區,413,臺中市霧峰區國中路110號,(04)23393175,http://www.wfjh.tc.edu.tw,,,218399.568,2662503.429
國民中學,64523,市立光復國中(小),臺中市,霧峰區,413,臺中市霧峰區南柳里柳豐路535號,(04)23393141,http://www.kfjh.tc.edu.tw,,,218390.716,2659914.51
國民中學,64525,市立太平國中,臺中市,太平區,411,臺中市太平區中山路二段116號,(04)23922540,http://www.tpjh.tc.edu.tw,,,223033.49,2671474.62
國民中學,64526,市立中平國中,臺中市,太平區,411,臺中市太平區中平里太平路300號,(04)22767416,http://www.cpjh.tc.edu.tw,,,221363.82,2668681.39
國民中學,64527,市立石岡國中,臺中市,石岡區,422,臺中市石岡區梅子里豐勢路國中巷1號,(04)25814191,http://www.sgjhs.tc.edu.tw/xoops/index.php,,偏遠,229366.918,2684711.31
國民中學,64529,市立東勢國中,臺中市,東勢區,423,臺中市東勢區東崎路五段415號,(04)25873843,http://www.tsjs.tc.edu.tw/,,,232974.748,2682797.856
國民中學,64530,市立東華國中,臺中市,東勢區,423,臺中市東勢區東關路五段500號,(04)25853219,http://www.thjh.tc.edu.tw,,偏遠,233861.701,2677681.759
國民中學,64531,市立東新國中,臺中市,東勢區,423,臺中市東勢區東新里5鄰東環街123號,(04)25872684,http://www.tsihs.tc.edu.tw,,偏遠,232709.184,2684148.841
國民中學,64532,市立成功國中,臺中市,大里區,412,臺中市大里區至善路157號,(04)24927226,http://www.ckjh.tc.edu.tw,,,219451.7,2665403.23
國民中學,64533,市立和平國中,臺中市,和平區,424,臺中市和平區東關路三段崑崙巷62號,(04)25941512,http://www.hpjh.tc.edu.tw,,極偏,238061.523,2674817.518
國民中學,64534,市立北勢國中,臺中市,沙鹿區,433,臺中市沙鹿區英才路150號,(04)26322236,http://www.bsjh.tc.edu.tw,,,206165.79,2680191.17
國民中學,64535,市立鹿寮國中,臺中市,沙鹿區,433,臺中市沙鹿區光華路385號,(04)26622207,http://www.lljh.tc.edu.tw,,,206007,2682091.6
國民中學,64537,市立光榮國中,臺中市,大里區,412,臺中市大里區東榮路280號,(04)24831428,http://www.krjh.tc.edu.tw,,,218166.93,2667328.04
國民中學,64538,市立潭秀國中,臺中市,潭子區,427,臺中市潭子區雅潭路一段175號,(04)25343542,http://www.tsjhs.tc.edu.tw/,,,219473,2678920.01
國民中學,64539,市立順天國中,臺中市,大甲區,437,臺中市大甲區大安港路67號,(04)26864263,http://www.stjh.tc.edu.tw,,,210951.2,2693875.72
國民中學,64540,市立清海國中,臺中市,清水區,436,臺中市清水區中央路51之60號,(04)26271902,http://www.chjh.tc.edu.tw,,,204685.75,2685709.55
國民中學,64541,市立大華國中,臺中市,大雅區,428,臺中市大雅區雅環路一段2號,(04)25688251,http://www.dhjh.tc.edu.tw,,,214551.966,2678988.78
國民中學,64543,市立新光國中,臺中市,太平區,411,臺中市太平區樹德九街 139 號,(04)23957597,http://www.skjh.tc.edu.tw,,,220462.32,2672541.46
國民中學,64544,市立光正國中,臺中市,大里區,412,臺中市大里區鳳凰路68號,(04)24911599,http://www.gjjh.tc.edu.tw,,,221401.69,2665670.65
國民中學,64545,市立豐陽國中,臺中市,豐原區,420,臺中市豐原區朝陽路33號,(04)25203470,https://sites.google.com/a/fyjhs.tc.edu.tw/fengyang/,,,224104.37,2684066.23
國民中學,64546,市立光德國中,臺中市,烏日區,414,臺中市烏日區信義街99號,(04)23389802,http://www.gdjh.tc.edu.tw,,,213484.264,2666706.244
國民中學,64547,市立立新國中,臺中市,大里區,412,臺中市大里區甲堤路236號,(04)22732299,http://www.lsjh.tc.edu.tw,,,219124.22,2666643.71
國民中學,64548,市立爽文國中,臺中市,大里區,412,臺中市大里區永隆三街1號,(04)24067545,http://www.swjh.tc.edu.tw,,,217308.98,2666982.87
國民中學,64549,市立公明國中,臺中市,沙鹿區,433,臺中市沙鹿區公明里中清路六段567號,(04)26154262,http://www.gmjh.tc.edu.tw/,,,209333.56,2682689.14
國民中學,64551,市立神圳國中,臺中市,神岡區,429,臺中市神岡區神清路61號,(04)25624669,http://www.szjh.tc.edu.tw,,,215231.36,2683964.13
國民中學,64552,市立梨山國中(小),臺中市,和平區,424,臺中市和平區梨山里福壽路10號,(04)25981510,http://www.lses.tc.edu.tw,,極偏,276383.564,2683367.473
國民中學,74501,縣立北斗國中,彰化縣,北斗鎮,521,彰化縣北斗鎮文苑路一段136號,(04)8882072,http://www.ptjhs.chc.edu.tw,,,201278.462,2641365.7
國民中學,74502,縣立鹿港國中,彰化縣,福興鄉,506,彰化縣福興鄉橋頭村復興路78號,(04)7772037,http://www.lkjh.chc.edu.tw,,,192991.352,2660783.055
國民中學,74503,縣立鹿鳴國中,彰化縣,鹿港鎮,505,彰化縣鹿港鎮頭南里頂草路三段167號,(04)7713846,http://www.lmjh.chc.edu.tw,,偏遠,196008.84,2666032.1
國民中學,74504,縣立線西國中,彰化縣,線西鄉,507,彰化縣線西鄉寓埔村中央路二段145號,(04)7584129,http://www.hhjh.chc.edu.tw,,偏遠,196022.58,2669756.29
國民中學,74505,縣立陽明國中,彰化縣,彰化市,500,彰化縣彰化市長順街76號,(04)7222263,http://www.ymsc.chc.edu.tw,,,204293.47,2664637.44
國民中學,74506,縣立彰安國中,彰化縣,彰化市,500,彰化縣彰化市中正路二段530號,(04)7236117,http://www.cajh.chc.edu.tw,,,202742.54,2662927.44
國民中學,74507,縣立彰德國中,彰化縣,彰化市,500,彰化縣彰化市彰南路二段512巷97號,(04)7374461,http://www.ctjh.chc.edu.tw,,,208264.23,2663983.85
國民中學,74509,縣立芬園國中,彰化縣,芬園鄉,502,彰化縣芬園鄉彰南路四段27巷80號,(049)2522001,http://www.fyjh.chc.edu.tw,,,211985.25,2656395.34
國民中學,74510,縣立員林國中,彰化縣,員林市,510,彰化縣員林市南興里南潭路2號,(04)8320873,http://www.yljh.chc.edu.tw,,,205246.32,2650987.34
國民中學,74511,縣立明倫國中,彰化縣,員林市,510,彰化縣員林市萬年里明倫路2號,(04)8311349,http://www.mljh.chc.edu.tw,,,207836.07,2649263.52
國民中學,74512,縣立萬興國中,彰化縣,二林鎮,526,彰化縣二林鎮萬興里二溪路六段626號,(04)8682978,http://www.whjh.chc.edu.tw,,偏遠,190472.174,2650282.418
國民中學,74514,縣立竹塘國中,彰化縣,竹塘鄉,525,彰化縣竹塘鄉竹塘村竹林路一段550號,(04)8972034,http://www.ctjhs.chc.edu.tw,,偏遠,191583.668,2640141.455
國民中學,74515,縣立大城國中,彰化縣,大城鄉,527,彰化縣大城鄉東城村南平路224號,(04)8941022,http://www.tcjhs.chc.edu.tw,,偏遠,181145.651,2638901.112
國民中學,74516,縣立草湖國中,彰化縣,芳苑鄉,528,彰化縣芳苑鄉草湖村功湖路140號,(04)8861051,https://sites.google.com/a/thjh.chc.edu.tw/2016home/home,,偏遠,186732.287,2650544.312
國民中學,74517,縣立芳苑國中,彰化縣,芳苑鄉,528,彰化縣芳苑鄉仁愛村斗苑路芳苑段211號,(04)8983264,http://www.fyjhs.chc.edu.tw,,偏遠,180764.4,2646726.685
國民中學,74518,縣立溪湖國中,彰化縣,溪湖鎮,514,彰化縣溪湖鎮彰水路四段60號,(04)8852132,http://www.cfjh.chc.edu.tw,,,197122.785,2651452.022
國民中學,74519,縣立埔鹽國中,彰化縣,埔鹽鄉,516,彰化縣埔鹽鄉好修村中正路162號,(04)8653424,http://www.pyjh.chc.edu.tw,,,195672.431,2655069.348
國民中學,74520,縣立埔心國中,彰化縣,埔心鄉,513,彰化縣埔心鄉義民村忠義北路51號,(04)8291129,http://www.psjh.chc.edu.tw,,,203378.326,2649990.435
國民中學,74521,縣立福興國中,彰化縣,福興鄉,506,彰化縣福興鄉西勢村員鹿路二段270號,(04)7772009,http://163.23.69.129,,,192704.834,2659674.636
國民中學,74522,縣立秀水國中,彰化縣,秀水鄉,504,彰化縣秀水鄉安東村中山路202號,(04)7696031,http://www.hsjh.chc.edu.tw,,,199681.418,2659121.679
國民中學,74524,縣立伸港國中,彰化縣,伸港鄉,509,彰化縣伸港鄉新港路280巷101號,(04)7988611,http://www.skjh.chc.edu.tw,,,197662.29,2671749.92
國民中學,74525,縣立大村國中,彰化縣,大村鄉,515,彰化縣大村鄉村上村中山路二段240號,(04)8521231,http://www.ttjh.chc.edu.tw,,,205789.324,2653781.242
國民中學,74526,縣立花壇國中,彰化縣,花壇鄉,503,彰化縣花壇鄉長沙村彰員路二段580號,(04)7862043,http://163.23.66.179/,,,204174.37,2658403.44
國民中學,74527,縣立永靖國中,彰化縣,永靖鄉,512,彰化縣永靖鄉瑚璉村錫壽路123號,(04)8221929,http://www.ycjh.chc.edu.tw,,,204311.385,2647346.626
國民中學,74529,縣立二水國中,彰化縣,二水鄉,530,彰化縣二水鄉源泉村月眉巷13號,(04)8791557 ,http://www.esjh.chc.edu.tw,,偏遠,213907.045,2633345.204
國民中學,74530,縣立社頭國中,彰化縣,社頭鄉,511,彰化縣社頭鄉廣興村中興路1號,(04)8732047,http://www.stjh.chc.edu.tw,,,207638.521,2644174.161
國民中學,74531,縣立田尾國中,彰化縣,田尾鄉,522,彰化縣田尾鄉饒平村中學路二段18號,(04)8832174,http://www.twjh.chc.edu.tw,,,202527.491,2643006.078
國民中學,74532,縣立溪州國中,彰化縣,溪州鄉,524,彰化縣溪州鄉溪州村中央路三段300號,(04)8895054,http://www.ccjh.chc.edu.tw,,偏遠,198569.121,2638542.491
國民中學,74533,縣立溪陽國中,彰化縣,溪州鄉,524,彰化縣溪州鄉成功村下柑路1號,(04)8802151,http://163.23.101.189,,偏遠,203542.474,2635668.509
國民中學,74534,縣立埤頭國中,彰化縣,埤頭鄉,523,彰化縣埤頭鄉崙腳村中學路67號,(04)8922004,http://www.ptjh.chc.edu.tw,,偏遠,195058.79,2641905.728
國民中學,74535,縣立和群國中,彰化縣,和美鎮,508,彰化縣和美鎮柑井里美寮路一段390號,(04)7350071,http://www.hcjh.chc.edu.tw,,,201174.75,2667488.87
國民中學,74536,縣立大同國中,彰化縣,員林市,510,彰化縣員林市大同路一段345號,(04)8358382,http://www.ttjhs.chc.edu.tw,,,207151.82,2651032.15
國民中學,74537,縣立原斗國中(小),彰化縣,二林鎮,526,彰化縣二林鎮原斗里原竹路872號,(04)8904600,http://www.ydjh.chc.edu.tw,,偏遠,191623.541,2643437.052
國民中學,74538,縣立彰興國中,彰化縣,彰化市,500,彰化縣彰化市埔西街107號,(04)7110743,http://www.csjh.chc.edu.tw,,,203038.38,2661690.33
國民中學,74540,縣立彰泰國中,彰化縣,彰化市,500,彰化縣彰化市自強路357號,(04)7369676,http://www.ctsjh.chc.edu.tw,,,204087.5,2665251.68
國民中學,74541,縣立信義國中(小),彰化縣,彰化市,500,彰化縣彰化市向陽里向陽街168號,(04)7635888,http://www.hyjhes.chc.edu.tw,,,202046.98,2662068.56
國民中學,74542,縣立鹿江國際國中(小),彰化縣,鹿港鎮,505,彰化縣鹿港鎮自由路300號,(04)7775101,http://www.ljis.chc.edu.tw/,,,192866.079,2662378.64
國民中學,74543,縣立民權華德福實驗國中(小),彰化縣,芳苑鄉,528,彰化縣芳苑鄉新生巷5之1號,(04)8932625,http://www.mces.chc.edu.tw,,偏遠,183550,2647800.009
國民中學,81502,私立均頭國中(小),南投縣,埔里鎮,545,南投縣埔里鎮水頭里4鄰水頭路48號,(049)2980723,http://www.jtjhs.ntct.edu.tw,,,247300.43,2649405.37
國民中學,84501,縣立南投國中,南投縣,南投市,540,南投縣南投市漳和里祖祠路361號,(049)2222549,http://www.ntjh.ntct.edu.tw,,,217110,2645508
國民中學,84502,縣立南崗國中,南投縣,南投市,540,南投縣南投市大庄路94號,(049)2222460,http://www.ngjh.ntct.edu.tw,,,217761,2643463
國民中學,84503,縣立中興國中,南投縣,南投市,540,南投縣南投市內興里新興路309號,(049)2335283,http://www.jsjhs.ntct.edu.tw,,,218960,2647460
國民中學,84504,縣立鳳鳴國中,南投縣,南投市,540,南投縣南投市鳳鳴里八卦路896號,(049)2291831,http://www.fmjhs.ntct.edu.tw,,偏遠,213317,2646739
國民中學,84505,縣立埔里國中,南投縣,埔里鎮,545,南投縣埔里鎮西安路一段193號,(049)2982055,http://www.pljh.ntct.edu.tw,,偏遠,246811.92,2651554.2
國民中學,84506,縣立大成國中,南投縣,埔里鎮,545,南投縣埔里鎮大城路169號,(049)2915550,http://www.dcjh.ntct.edu.tw,,偏遠,245186.27,2651925.43
國民中學,84507,縣立宏仁國中,南投縣,埔里鎮,545,南投縣埔里鎮東門里公園路20號,(049)2982548,http://www.hjjh.ntct.edu.tw,,偏遠,247159.52,2650779.45
國民中學,84508,縣立草屯國中,南投縣,草屯鎮,542,南投縣草屯鎮炎峰里虎山路808號,(049)2362050,http://163.22.76.1,,,218091.91,2652542.87
國民中學,84510,縣立日新國中,南投縣,草屯鎮,542,南投縣草屯鎮新豐里稻香路45號,(049)2333480,http://www.rsjhs.ntct.edu.tw,,,217132.427,2654544.358
國民中學,84511,縣立竹山國中,南投縣,竹山鎮,557,南投縣竹山鎮中山里竹山路217號,(049)2642068,http://www.csjh.ntct.edu.tw/bin/home.php,,,217584.01,2627715.97
國民中學,84512,縣立延和國中,南投縣,竹山鎮,557,南投縣竹山鎮延和里鹿山路40號,(049)2658641,http://www.ehjhs.ntct.edu.tw,,,218942.8,2628512.69
國民中學,84513,縣立社寮國中,南投縣,竹山鎮,557,南投縣竹山鎮集山路一段1729號,(049)2622010,http://www.sljh.ntct.edu.tw,,偏遠,221523.29,2633951.42
國民中學,84514,縣立瑞竹國中,南投縣,竹山鎮,557,南投縣竹山鎮瑞竹里瑞東巷20號,(049)2711014,http://www.rujhs.ntct.edu.tw/bin/home.php,,偏遠,216534.654,2618247.43
國民中學,84515,縣立集集國中,南投縣,集集鎮,552,南投縣集集鎮集集里成功路200號,(049)2762013,http://www.chijhs.ntct.edu.tw,,偏遠,228043.93,2636423.3
國民中學,84516,縣立名間國中,南投縣,名間鄉,551,南投縣名間鄉中山村彰南路237號,(049)2732046,http://www.mjjh.ntct.edu.tw,,,218914.39,2637928.98
國民中學,84517,縣立三光國中,南投縣,名間鄉,551,南投縣名間鄉新光村名山路50號,(049)2732074,http://www.sgjh.ntct.edu.tw,,偏遠,216225.352,2638461.049
國民中學,84518,縣立鹿谷國中,南投縣,鹿谷鄉,558,南投縣鹿谷鄉彰雅村仁義路94之1號,(049)2752001,http://www.lkjh.ntct.edu.tw,,偏遠,225399.75,2627169.49
國民中學,84519,縣立瑞峰國中,南投縣,鹿谷鄉,558,南投縣鹿谷鄉仁愛路154之1號,(049)2671712,http://www.rfjhs.ntct.edu.tw,,偏遠,227051.65,2630962.48
國民中學,84520,縣立中寮國中,南投縣,中寮鄉,541,南投縣中寮鄉復興村初中巷50號,(049)2691247,http://www.cljh.ntct.edu.tw/bin/home.php,,偏遠,226231.21,2642139.33
國民中學,84521,縣立爽文國中,南投縣,中寮鄉,541,南投縣中寮鄉爽文村4 鄰竹坪巷40號,(049)2601030,http://163.22.78.1,,偏遠,225823.1,2647678.31
國民中學,84522,縣立魚池國中,南投縣,魚池鄉,555,南投縣魚池鄉魚池村魚池街441之6號,(049)2895527,http://www.ycjhs.ntct.edu.tw,,偏遠,242997.46,2643317.58
國民中學,84523,縣立明潭國中,南投縣,魚池鄉,555,南投縣魚池鄉水社村中山路190號,(049)2855145,http://www.mtjhs.ntct.edu.tw,,偏遠,240914.43,2640400.45
國民中學,84524,縣立國姓國中,南投縣,國姓鄉,544,南投縣國姓鄉石門村國姓路237號,(049)2721144,http://www.khjh.ntct.edu.tw,,偏遠,235611.25,2659713.32
國民中學,84525,縣立北梅國中,南投縣,國姓鄉,544,南投縣國姓鄉北港村國姓路62號,(049)2461004,http://www.bmjh.ntct.edu.tw,,特偏,241142.23,2661347.393
國民中學,84526,縣立北山國中,南投縣,國姓鄉,544,南投縣國姓鄉北山村中正路四段157號,(049)2451028#26,http://www.bsjh.ntct.edu.tw,,偏遠,237142.57,2652873.86
國民中學,84527,縣立水里國中,南投縣,水里鄉,553,南投縣水里鄉民生路68號,(049)2770134,http://www.sljhs.ntct.edu.tw,,,235381.539,2634095.904
國民中學,84528,縣立民和國中,南投縣,水里鄉,553,南投縣水里鄉中學路29號,(049)2741138,http://www.mhjhs.ntct.edu.tw,,偏遠,241651.5,2632762.45
