學校級別,代碼,學校名稱,縣市別,鄉鎮市區,郵遞區號,地址,電話,網址,體系別,"地區
屬性",X 坐標,Y 坐標
國民小學,34694,市立瑞原國小,桃園市,楊梅區,326,桃園市楊梅區民安路1號,(03)4723280,http://163.30.193.130/xoops/,,,262798.62,2758073.72
國民小學,34695,市立上湖國小,桃園市,楊梅區,326,桃園市楊梅區上湖里上湖二路88號,(03)4728925,http://www.shps.tyc.edu.tw,,,258576.45,2755784.82
國民小學,34696,市立水美國小,桃園市,楊梅區,326,桃園市楊梅區水美里楊新路一段410號,(03)4782770,http://www.smps.tyc.edu.tw,,,263891.67,2756789.98
國民小學,34697,市立瑞埔國小,桃園市,楊梅區,326,桃園市楊梅區埔心里中興路133號,(03)4822018,http://www.rpes.tyc.edu.tw,,,268765.76,2756527.79
國民小學,34698,市立高榮國小,桃園市,楊梅區,326,桃園市楊梅區高山里高上路一段1號,(03)4782314,http://www.kjes.tyc.edu.tw,,,266559.74,2758812.29
國民小學,34699,市立四維國小,桃園市,楊梅區,326,桃園市楊梅區金龍三路95號,(03)4822704,http://www.swps.tyc.edu.tw,,,268645.34,2756064.84
國民小學,34700,市立瑞梅國小,桃園市,楊梅區,326,桃園市楊梅區梅溪里19鄰三民北路26巷41號,(03)4825284,http://www.rmes.tyc.edu.tw/xoops/,,,267303.95,2755794.45
國民小學,34701,市立新屋國小,桃園市,新屋區,327,桃園市新屋區新生里中正路196號,(03)4772016,http://www.snwes.tyc.edu.tw,,,260301.402,2762910.571
國民小學,34702,市立啟文國小,桃園市,新屋區,327,桃園市新屋區清華里新文路762號,(03)4772077,http://www.kves.tyc.edu.tw,,偏遠,261637.04,2762384.79
國民小學,34703,市立東明國小,桃園市,新屋區,327,桃園市新屋區中山西路一段474號,(03)4772500,http://www.tmes.tyc.edu.tw,,,258553.526,2763180.707
國民小學,34704,市立頭洲國小,桃園市,新屋區,327,桃園市新屋區中山東路二段668巷64號,(03)4901204,http://www.tjes.tyc.edu.tw,,,264315.264,2761674.05
國民小學,34705,市立永安國小,桃園市,新屋區,327,桃園市新屋區中山西路二段1320號,(03)4862224,http://www.yaes.tyc.edu.tw,,,254709.496,2764382.564
國民小學,34706,市立笨港國小,桃園市,新屋區,327,桃園市新屋區笨港里2鄰文學路22號,(03)4769113,http://www.bges.tyc.edu.tw,,偏遠,252643,2762980.01
國民小學,34707,市立北湖國小,桃園市,新屋區,327,桃園市新屋區石牌里東興路780號  ,(03)4862415,http://www.phps.tyc.edu.tw,,偏遠,255004.18,2766314.25
國民小學,34708,市立大坡國小,桃園市,新屋區,327,桃園市新屋區大坡里五鄰5號,(03)4768311,http://www.dpes.tyc.edu.tw,,,254096.613,2761058.011
國民小學,34709,市立蚵間國小,桃園市,新屋區,327,桃園市新屋區後庄村三鄰文化路一段636號,(03)4768413,http://www.kces.tyc.edu.tw,,偏遠,250867.42,2760032.81
國民小學,34710,市立社子國小,桃園市,新屋區,327,桃園市新屋區社子里社福路235號,(03)4772444,http://www.szes.tyc.edu.tw,,偏遠,256813.27,2761119.48
國民小學,34711,市立埔頂國小,桃園市,新屋區,327,桃園市新屋區中華南路二段50號,(03)4772240,http://www.ptes.tyc.edu.tw,,,261691.119,2761083.664
國民小學,34712,市立觀音國小,桃園市,觀音區,328,桃園市觀音區觀音里四鄰文化路2號,(03)4732009,http://www.gies.tyc.edu.tw,,,258390.5,2769647.38
國民小學,34713,市立大潭國小,桃園市,觀音區,328,桃園市觀音區大潭里濱海路大潭段687號,(03)4732087,http://www.tates.tyc.edu.tw,,偏遠,255919.15,2768200.46
國民小學,34714,市立保生國小,桃園市,觀音區,328,桃園市觀音區保生里十四鄰5號,(03)4732054,http://www.bses.tyc.edu.tw,,偏遠,255225.58,2768297.58
國民小學,34715,市立新坡國小,桃園市,觀音區,328,桃園市觀音區新坡里中山路二段717號,(03)4981534,http://www.spes.tyc.edu.tw,,,263890.24,2767215.65
國民小學,34716,市立崙坪國小,桃園市,觀音區,328,桃園市觀音區崙坪里297之1號,(03)4981286,http://www.lpes.tyc.edu.tw,,,266383,2765820.01
國民小學,34717,市立上大國小,桃園市,觀音區,328,桃園市觀音區上大里大湖路一段540號,(03)4901174,http://www.stes.tyc.edu.tw,,,264819.15,2763432.38
國民小學,34718,市立育仁國小,桃園市,觀音區,328,桃園市觀音區坑尾里四鄰23之1號,(03)4732720,http://www.yres.tyc.edu.tw,,偏遠,260376,2767230.01
國民小學,34719,市立草漯國小,桃園市,觀音區,328,桃園市觀音區草漯里新生路1462號,(03)4830160,http://www.ttes.tyc.edu.tw,,,264450.99,2770848.72
國民小學,34720,市立富林國小,桃園市,觀音區,328,桃園市觀音區富林里五鄰8號之2,(03)4839049,http://www.fles.tyc.edu.tw,,,262184,2769880.01
國民小學,34721,市立樹林國小,桃園市,觀音區,328,桃園市觀音區新村路二段12號,(03)4830414,http://www.sles.tyc.edu.tw/xoops/,,偏遠,262933.02,2772669.42
國民小學,34722,市立龍潭國小,桃園市,龍潭區,325,桃園市龍潭區龍潭里南龍路13號,(03)4792014,http://163.30.181.1,,,271589.76,2750721.04
國民小學,34723,市立德龍國小,桃園市,龍潭區,325,桃園市龍潭區聖亭路八德段451巷140號,(03)4792524,http://www.tles.tyc.edu.tw,,,269686.25,2752748.39
國民小學,34724,市立潛龍國小,桃園市,龍潭區,325,桃園市龍潭區烏林里中豐路401號,(03)4792153,http://www.cles.tyc.edu.tw,,,271346.78,2752589.4
國民小學,34725,市立石門國小,桃園市,龍潭區,325,桃園市龍潭區佳安里文化路188號,(03)4711752,http://www.smes.tyc.edu.tw,,,274384.57,2748297.06
國民小學,34726,市立高原國小,桃園市,龍潭區,325,桃園市龍潭區高原里高原路568號,(03)4717009,http://www.gyps.tyc.edu.tw,,,269624.97,2746985.17
國民小學,34727,市立龍源國小,桃園市,龍潭區,325,桃園市龍潭區龍源路121巷110弄39號,(03)4717149,http://www.lyes.tyc.edu.tw,,,271423.41,2746502.06
國民小學,34728,市立三和國小,桃園市,龍潭區,325,桃園市龍潭區龍新路三和段1356號,(03)4792154,http://163.30.184.1,,偏遠,266876.43,2748972.43
國民小學,34729,市立武漢國小,桃園市,龍潭區,325,桃園市龍潭區武漢路100號,(03)4792873,http://www.whps.tyc.edu.tw,,,273674.93,2751394.68
國民小學,34730,市立介壽國小,桃園市,復興區,336,桃園市復興區澤仁里中正路33號,(03)3822364,http://www.jses.tyc.edu.tw,,偏遠,285477.82,2745408.6
國民小學,34731,市立三民國小,桃園市,復興區,336,桃園市復興區三民里十一鄰57號,(03)3825294,http://www.sames.tyc.edu.tw,,偏遠,282822.27,2745060.77
國民小學,34732,市立義盛國小,桃園市,復興區,336,桃園市復興區義盛里一鄰11號,(03)3822787,http://www.ysps.tyc.edu.tw,,特偏,289426.85,2743238.1
國民小學,34733,市立霞雲國小,桃園市,復興區,336,桃園市復興區霞雲里六鄰14號,(03)3822224,http://www.hyps.tyc.edu.tw,,特偏,288553.66,2746083.88
國民小學,34734,市立奎輝國小,桃園市,復興區,336,桃園市復興區奎輝里三鄰25號,(03)3822177,http://163.30.109.57,,特偏,283804.94,2743368.19
國民小學,34735,市立光華國小,桃園市,復興區,336,桃園市復興區華陵里四鄰12號,(03)3912325,http://www.khes.tyc.edu.tw,,特偏,290979.54,2725653.21
國民小學,34736,市立高義國小,桃園市,復興區,336,桃園市復興區高義里三鄰28號,(03)3912251,http://www.gyes.tyc.edu.tw,,特偏,286473.46,2733938.62
國民小學,34737,市立長興國小,桃園市,復興區,336,桃園市復興區長興里十六鄰頭角43號,(03)3822178,http://www.cses.tyc.edu.tw/,,特偏,281093.2,2743674.26
國民小學,34738,市立三光國小,桃園市,復興區,336,桃園市復興區三光里四鄰8號,(03)3912230,http://www.skes.tyc.edu.tw,,特偏,285956.36,2728357.93
國民小學,34740,市立羅浮國小,桃園市,復興區,336,桃園市復興區羅浮里三鄰16號,(03)3822269,http://163.30.110.180,,偏遠,287192.21,2744291.29
國民小學,34741,市立巴崚國小,桃園市,復興區,336,桃園市復興區華陵里九鄰75號,(03)3912131,http://www.bles.tyc.edu.tw/,,特偏,290206.82,2731020.93
國民小學,34742,市立東安國小,桃園市,平鎮區,324,桃園市平鎮區平東路136號,(03)4509571,http://www.taps.tyc.edu.tw,,,275278.6,2756689.93
國民小學,34743,市立青溪國小,桃園市,桃園區,330,桃園市桃園區自強路80號,(03)3347883,http://www.csps.tyc.edu.tw,,,282115.914,2765786.646
國民小學,34744,市立錦興國小,桃園市,蘆竹區,338,桃園市蘆竹區南竹路一段100號,(03)3228487,http://www.gses.tyc.edu.tw,,,279231.07,2770981.95
國民小學,34745,市立興國國小,桃園市,中壢區,320,桃園市中壢區元化路二段62號,(03)4258158,http://www.sgps.tyc.edu.tw/xoop/xoops/html/,,,272387,2761810.01
國民小學,34746,市立華勛國小,桃園市,中壢區,320,桃園市中壢區榮民南路205號,(03)4661587,http://www.hses.tyc.edu.tw,,,276010.143,2760692.021
國民小學,34747,市立同安國小,桃園市,桃園區,330,桃園市桃園區同德十一街48號,(03)3269251,http://www.taes.tyc.edu.tw,,,280064.906,2768185.26
國民小學,34748,市立大忠國小,桃園市,八德區,334,桃園市八德區忠誠街18號,(03)3635206,http://www.djes.tyc.edu.tw,,,280317.921,2761426.585
國民小學,34749,市立楊明國小,桃園市,楊梅區,326,桃園市楊梅區中山北路一段390巷50號,(03)4754929,http://www.ymps.tyc.edu.tw,,,266083,2756020.01
國民小學,34750,市立祥安國小,桃園市,平鎮區,324,桃園市平鎮區湧安路45號,(03)4192135,http://www.saes.tyc.edu.tw,,,270503.55,2754057.89
國民小學,34751,市立迴龍國(中)小,桃園市,龜山區,333,桃園市龜山區萬壽路一段168號,(02)82096088,http://www.hles.tyc.edu.tw,,,290885.03,2767990.37
國民小學,34752,市立建德國小,桃園市,桃園區,330,桃園市桃園區延平路265號,(03)3660688,http://www.jdps.tyc.edu.tw,,,281820.016,2763269.507
國民小學,34753,市立林森國小,桃園市,中壢區,320,桃園市中壢區林森路95號,(03)4579213,http://www.lses.tyc.edu.tw,,,272878.217,2759753.784
國民小學,34754,市立文化國小,桃園市,平鎮區,324,桃園市平鎮區文化街189號,(03)4921750,http://www.whes.tyc.edu.tw,,,270548.53,2760574.35
國民小學,34755,市立龍星國小,桃園市,龍潭區,325,桃園市龍潭區中正路269號,(03)4797299,http://www.lsps.tyc.edu.tw,,,272026.39,2750593.19
國民小學,34756,市立大有國小,桃園市,桃園區,330,桃園市桃園區大有路220號,(03)3577715,http://www.dyes.tyc.edu.tw,,,282351.22,2766802.423
國民小學,34757,市立幸福國小,桃園市,龜山區,333,桃園市龜山區頂興路115巷20號,(03)3194072,http://www.hfps.tyc.edu.tw,,,283339.79,2764616.61
國民小學,34758,市立慈文國小,桃園市,桃園區,330,桃園市桃園區新埔六街2號,(03)3175755,http://www.twes.tyc.edu.tw,,,280705.914,2767225.676
國民小學,34759,市立大業國小,桃園市,桃園區,330,桃園市桃園區大業路一段135號,(03)3337771,http://www.dayes.tyc.edu.tw,,,281889.45,2766554.751
國民小學,34760,市立同德國小,桃園市,桃園區,330,桃園市桃園區同德六街175號,(03)3176403,http://www.tdes.tyc.edu.tw,,,279872.735,2767443.492
國民小學,34761,市立光明國小,桃園市,蘆竹區,338,桃園市蘆竹區南興里三鄰南昌路255號,(03)3127066,http://www.gmes.tyc.edu.tw,,,279342.83,2770336.75
國民小學,34762,市立文華國小,桃園市,龜山區,333,桃園市龜山區大華里文化七路116號,(03)3279015,http://www.sshes.tyc.edu.tw,,,286835.17,2771490.69
國民小學,34763,市立田心國小,桃園市,大溪區,335,桃園市大溪區文化路120號,(03)3872008,http://www.thes.tyc.edu.tw,,,279518.2,2752569.35
國民小學,34764,市立忠福國小,桃園市,中壢區,320,桃園市中壢區西園路57號,(03)4340196,http://www.jfes.tyc.edu.tw,,,273704.291,2763181.262
國民小學,34765,市立興仁國小,桃園市,中壢區,320,桃園市中壢區遠東路210號,(03)4355753,http://www.sres.tyc.edu.tw,,,276459.626,2762229.65
國民小學,34766,市立平興國小,桃園市,平鎮區,324,桃園市平鎮區廣泰路168號,(03)4029323,http://www.psees.tyc.edu.tw,,,270543.87,2759699.43
國民小學,34767,市立義興國小,桃園市,平鎮區,324,桃園市平鎮區義興街55號,(03)4913700,http://www.yhes.tyc.edu.tw,,,271199.52,2760178.99
國民小學,34768,市立瑞塘國小,桃園市,楊梅區,326,桃園市楊梅區瑞溪路二段100號,(03)4316360,http://www.jtps.tyc.edu.tw,,,268187.29,2755601.49
國民小學,34769,市立三坑國小,桃園市,龍潭區,325,桃園市龍潭區三坑里永昌路51巷85號,(03)4713627,http://www.skps.tyc.edu.tw,,,275111.89,2747668.43
國民小學,34770,市立楓樹國小,桃園市,龜山區,333,桃園市龜山區楓樹里光峰路277號,(03)3206166,http://www.fsps.tyc.edu.tw,,,284617.4,2766483.8
國民小學,34771,市立楊心國小,桃園市,楊梅區,326,桃園市楊梅區金華街100號,(03)4758680,http://yses.tyc.edu.tw/xoops/,,,264444.93,2756051.26
國民小學,34772,市立南美國小,桃園市,龜山區,333,桃園市龜山區南美里南上路99號,(03)3126250,http://www.nmps.tyc.edu.tw,,,279962.73,2771107.12
國民小學,34773,市立中原國小,桃園市,中壢區,320,桃園市中壢區中北路88號,(03)4385257,http://www.cyes.tyc.edu.tw,,,274100.773,2760931.815
國民小學,34774,市立元生國小,桃園市,中壢區,320,桃園市中壢區文化二路161號,(03)4625566,http://www.yushes.tyc.edu.tw,,,275370.31,2762955.976
國民小學,34775,市立莊敬國小,桃園市,桃園區,330,桃園市桃園區莊一街107號,(03)3020784,http://www.zjes.tyc.edu.tw,,,279567.272,2768149.529
國民小學,34776,市立自強國小,桃園市,龜山區,333,桃園市龜山區自強東路269號,(03)3590758,http://www.zqes.tyc.edu.tw,,,284893.78,2765561.72
國民小學,34778,市立新榮國小,桃園市,平鎮區,324,桃園市平鎮區中原路88號,(03)2806200,http://www.szps.tyc.edu.tw,,,272034.4,2760550.24
國民小學,34779,市立楊光國(中)小,桃園市,楊梅區,326,桃園市楊梅區瑞溪路1 段88號,(03)4827987,http://www.ygjps.tyc.edu.tw,,,267050.05,2755429.44
國民小學,34780,市立快樂國小,桃園市,桃園區,330,桃園市桃園區大有路789號,(03)3580001,http://www.happy.tyc.edu.tw,,,281836.318,2767887.377
國民小學,34781,市立永順國小,桃園市,桃園區,330,桃園市桃園區永順街100號,(03)3024221,http://www.yes.tyc.edu.tw/,,,279975.142,2766733.794
國民小學,34782,市立新埔國小,桃園市,桃園區,330,桃園市桃園區經國路208巷36號,(03)3162972,http://www.spps.tyc.edu.tw,,,280950.168,2767792.596
國民小學,34784,市立文欣國小,桃園市,龜山區,333,桃園市龜山區文昌五街95號,(03)3974893,http://www.weses.tyc.edu.tw,,,287497.84,2772230.64
國民小學,34785,市立雙龍國小,桃園市,龍潭區,325,桃園市龍潭區神龍路346號,(03)4991888,http://163.30.183.142/shlps/,,,271725.72,2749947.58
國民小學,34786,市立龍安國小,桃園市,蘆竹區,338,桃園市蘆竹區文中路一段35號,(03)3922797,http://www.laps.tyc.edu.tw,,,277575.58,2764818
國民小學,34787,市立長庚國小,桃園市,龜山區,333,桃園市龜山區長庚醫護新村425號,(03)3182643,http://www.cgps.tyc.edu.tw,,,288994.11,2772626.704
國民小學,34788,市立仁和國小,桃園市,大溪區,335,桃園市大溪區仁和二街50號,(03)3076626,http://www.rhps.tyc.edu.tw,,,278023.87,2754437.9
國民小學,34789,市立大湖國小,桃園市,龜山區,333,桃園市龜山區大湖里文三二街80號,(03)3270501,http://www.dhes.tyc.edu.tw,,,286287.55,2772210.8
國民小學,41601,私立上智國小,新竹縣,竹東鎮,310,新竹縣竹東鎮東寧路三段205號,(03)5962082,http://www.scps2.hcc.edu.tw,,,258599.429,2737120.962
國民小學,41602,私立康乃薾國(中)小,新竹縣,竹北市,302,新竹縣竹北市六家一路二段115號,(03)6589188,http://w1.korrnell.com.tw,,,253528.704,2744319.444
國民小學,44601,縣立關西國小,新竹縣,關西鎮,306,新竹縣關西鎮西安里中山路126號,(03)5872028,http://www.gses.hcc.edu.tw,,,255474.945,2732871.222
國民小學,44602,縣立東安國小,新竹縣,關西鎮,306,新竹縣關西鎮東安里中山東路40號,(03)5872177,http://www.taes.hcc.edu.tw,,,268595.836,2742563.914
國民小學,44603,縣立石光國小,新竹縣,關西鎮,306,新竹縣關西鎮石光里石岡子386號,(03)5869311,http://www.skes.hcc.edu.tw,,,263040.711,2745144.59
國民小學,44604,縣立坪林國小,新竹縣,關西鎮,306,新竹縣關西鎮上林里坪林11號,(03)5869310,http://www.ples.hcc.edu.tw,,,264179.117,2743740.515
國民小學,44605,縣立南和國小,新竹縣,關西鎮,306,新竹縣關西鎮南和里69號,(03)5868952,http://www.nhes.hcc.edu.tw,,,262013.852,2744771.037
國民小學,44606,縣立太平國小,新竹縣,關西鎮,306,新竹縣關西鎮東平里五鄰27號,(03)5882634,http://www.tpes.hcc.edu.tw,,,263292.022,2746160.603
國民小學,44607,縣立東光國小,新竹縣,關西鎮,306,新竹縣關西鎮東光里190號,(03)5872243,http://www.tkes.hcc.edu.tw,,,267798.204,2741023.118
國民小學,44608,縣立錦山國小,新竹縣,關西鎮,306,新竹縣關西鎮金山里107號,(03)5478681,http://www.jses.hcc.edu.tw,,偏遠,272786.201,2740175.093
國民小學,44609,縣立玉山國小,新竹縣,關西鎮,306,新竹縣關西鎮玉山里四鄰25號,(03)5476349,http://www.yses.hcc.edu.tw,,偏遠,271105,2738940.01
國民小學,44610,縣立新埔國小,新竹縣,新埔鎮,305,新竹縣新埔鎮中正路366號,(03)5882124,http://www.hpes.hcc.edu.tw,,,257999.296,2746743.051
國民小學,44611,縣立新星國小,新竹縣,新埔鎮,305,新竹縣新埔鎮新民里民生街28號,(03)5882078,http://www.hhes.hcc.edu.tw,,,257402.447,2746934.811
國民小學,44612,縣立照門國小,新竹縣,新埔鎮,305,新竹縣新埔鎮照照門里九鄰39號,(03)5899234,http://www.jmes.hcc.edu.tw,,,261870,2748860.01
國民小學,44613,縣立清水國小,新竹縣,新埔鎮,305,新竹縣新埔鎮清水里143號,(03)5899235,http://www.cies.hcc.edu.tw,,偏遠,263765.292,2751059.377
國民小學,44614,縣立照東國小,新竹縣,新埔鎮,305,新竹縣新埔鎮鹿鳴里9鄰36號,(03)5899807,http://www.ctes.hcc.edu.tw,,,262779.074,2748555.592
國民小學,44615,縣立北平華德福實驗學校(國小),新竹縣,新埔鎮,305,新竹縣新埔鎮北平里62號,(03)5882897,http://www.ppes.hcc.edu.tw,,,258741.29,2749440.485
國民小學,44616,縣立枋寮國小,新竹縣,新埔鎮,305,新竹縣新埔鎮上寮里義民路二段350號,(03)5882081,http://www.fles.hcc.edu.tw,,,255238.334,2747717.839
國民小學,44617,縣立寶石國小,新竹縣,新埔鎮,305,新竹縣新埔鎮寶石里九鄰關埔路內立段672號,(03)5882397,http://www.pses.hcc.edu.tw,,,257991.376,2745427.247
國民小學,44618,縣立文山國小,新竹縣,新埔鎮,305,新竹縣新埔鎮國校街160號,(03)5882918,http://www.wses.hcc.edu.tw,,,254831.46,2746412.452
國民小學,44619,縣立竹東國小,新竹縣,竹東鎮,310,新竹縣竹東鎮康寧街1號,(03)5962025,http://www.cdes.hcc.edu.tw/front/bin/home.phtml,,,258934.761,2736450.569
國民小學,44620,縣立中山國小,新竹縣,竹東鎮,310,新竹縣竹東鎮雞林里中山路70號,(03)5962102,http://www.cses.hcc.edu.tw,,,259510.12,2736248.1
國民小學,44621,縣立大同國小,新竹縣,竹東鎮,310,新竹縣竹東鎮莊敬路111號,(03)5961160,http://www.dtes.hcc.edu.tw,,,258970.591,2737016.121
國民小學,44622,縣立二重國小,新竹縣,竹東鎮,310,新竹縣竹東鎮二重里光明路32號,(03)5822098,http://www.eces.hcc.edu.tw,,,255795.746,2740026.688
國民小學,44623,縣立竹中國小,新竹縣,竹東鎮,310,新竹縣竹東鎮頭重里竹中路104巷14號,(03)5823822,http://www.ccps.hcc.edu.tw,,,253036.8,2741461.57
國民小學,44624,縣立員崠國小,新竹縣,竹東鎮,310,新竹縣竹東鎮東峰路281號,(03)5962143,http://www.rdes.hcc.edu.tw,,,259996.367,2734075.032
國民小學,44625,縣立陸豐國小,新竹縣,竹東鎮,310,新竹縣竹東鎮陸豐里48號,(03)5923697,http://www.lfes.hcc.edu.tw,,偏遠,257799.022,2739849.76
國民小學,44626,縣立瑞峰國小,新竹縣,竹東鎮,310,新竹縣竹東鎮上坪里43號,(03)5949052,http://www.rfes.hcc.edu.tw,,偏遠,262327.017,2728319.663
國民小學,44627,縣立竹北國小,新竹縣,竹北市,302,新竹縣竹北市中央路98號,(03)5552047,http://www.cbes.hcc.edu.tw,,,250219.69,2747842.911
國民小學,44628,縣立中正國小,新竹縣,竹北市,302,新竹縣竹北市竹北村中山路190號,(03)5552464,http://www.cces.hcc.edu.tw,,,252010.012,2747626.128
國民小學,44629,縣立竹仁國小,新竹縣,竹北市,302,新竹縣竹北市竹仁里仁和街1號,(03)5552472,http://www.cjes.hcc.edu.tw,,,251272.621,2747697.033
國民小學,44630,縣立新社國小,新竹縣,竹北市,302,新竹縣竹北市新社里40號,(03)5552026,http://www.hses.hcc.edu.tw,,,250013.948,2748361.278
國民小學,44631,縣立六家國小,新竹縣,竹北市,302,新竹縣竹北市嘉興路62號,(03)5502624,http://www.ljes.hcc.edu.tw,,,252577,2745140.01
國民小學,44632,縣立東海國小,新竹縣,竹北市,302,新竹縣竹北市東興路一段839號,(03)5502961,http://www.dhes.hcc.edu.tw,,,255052.69,2744269.61
國民小學,44633,縣立豐田國小,新竹縣,竹北市,302,新竹縣竹北市中正西路1377號,(03)5563930,http://www.ftes.hcc.edu.tw,,,246385.92,2748305.007
國民小學,44634,縣立麻園國小,新竹縣,竹北市,302,新竹縣竹北市麻園里長園一街236號,(03)5563540,http://www.myes.hcc.edu.tw,,,247678.16,2748795.302
國民小學,44635,縣立新港國小,新竹縣,竹北市,302,新竹縣竹北市長青路一段333巷135號,(03)5563275,http://www.hges.hcc.edu.tw,,,245456.013,2749257.534
國民小學,44636,縣立鳳岡國小,新竹縣,竹北市,302,新竹縣竹北市大義里鳳岡路3段200號,(03)5561928,http://www.fkes.hcc.edu.tw,,,246358.613,2750434.702
國民小學,44637,縣立新湖國小,新竹縣,湖口鄉,303,新竹縣湖口鄉民族街222號,(03)5992062,http://www.shes.hcc.edu.tw,,,254791.311,2755353.012
國民小學,44638,縣立和興國小,新竹縣,湖口鄉,303,新竹縣湖口鄉和興村德興路930號,(03)5992094,http://www.hres.hcc.edu.tw,,,253933.082,2757705.706
國民小學,44639,縣立信勢國小,新竹縣,湖口鄉,303,新竹縣湖口鄉成功路360號,(03)5992133,http://www.sses.hcc.edu.tw,,,253847.047,2754701.378
國民小學,44640,縣立湖口國小,新竹縣,湖口鄉,303,新竹縣湖口鄉湖口村3鄰八德路二段182號,(03)5693108,http://www.hkes.hcc.edu.tw,,,256113.855,2752352.475
國民小學,44641,縣立山崎國小,新竹縣,新豐鄉,304,新竹縣新豐鄉新興路291號,(03)5592714,http://www.sces.hcc.edu.tw,,,249877.25,2751592.1
國民小學,44642,縣立長安國小,新竹縣,湖口鄉,303,新竹縣湖口鄉長安村長春路50號,(03)5690596,http://www.caes.hcc.edu.tw,,,259621.354,2753274.389
國民小學,44643,縣立中興國小,新竹縣,湖口鄉,303,新竹縣湖口鄉勝利村吉祥街43號,(03)5982043,http://www.csps.hcc.edu.tw,,,252866,2750980.01
國民小學,44644,縣立華興國小,新竹縣,湖口鄉,303,新竹縣湖口鄉文化路171號,(03)5981789,http://www.hwes.hcc.edu.tw,,,252029,2751860.01
國民小學,44645,縣立橫山國小,新竹縣,橫山鄉,312,新竹縣橫山鄉橫山村橫山100號,(03)5933780,http://www.hsps.hcc.edu.tw,,,261641.259,2734614.772
國民小學,44646,縣立田寮國小,新竹縣,橫山鄉,312,新竹縣橫山鄉田寮村田洋街128號,(03)5934164,http://www.tles.hcc.edu.tw,,偏遠,260695.21,2733147.86
國民小學,44647,縣立大肚國小,新竹縣,橫山鄉,312,新竹縣橫山鄉大肚村中豐路二段157號,(03)5932380,http://www.ddes.hcc.edu.tw,,,264208.112,2734663.048
國民小學,44648,縣立沙坑國小,新竹縣,橫山鄉,312,新竹縣橫山鄉沙坑村三鄰沙坑街48號,(03)5811034,http://www.skps.hcc.edu.tw,,,266371,2736930.01
國民小學,44649,縣立內灣國小,新竹縣,橫山鄉,312,新竹縣橫山鄉內灣村三鄰110號,(03)5848019,http://www.nwes.hcc.edu.tw,,,268576.549,2733114.124
國民小學,44650,縣立福興國小,新竹縣,新豐鄉,304,新竹縣新豐鄉後湖村108號,(03)5680964,http://www.fses.hcc.edu.tw,,,250945.528,2758329.399
國民小學,44651,縣立新豐國小,新竹縣,新豐鄉,304,新竹縣新豐鄉重興村明德巷13號,(03)5592081,http://www.hfes.hcc.edu.tw,,,248864.274,2754785.875
國民小學,44652,縣立瑞興國小,新竹縣,新豐鄉,304,新竹縣新豐鄉瑞興村63號,(03)5680490,http://www.rses.hcc.edu.tw,,,250995,2755980.01
國民小學,44653,縣立福龍國小,新竹縣,新豐鄉,304,新竹縣新豐鄉福興村113號,(03)5993140,http://www.flps.hcc.edu.tw,,,253621,2758040.01
國民小學,44654,縣立埔和國小,新竹縣,新豐鄉,304,新竹縣新豐鄉埔和村466號,(03)5680096,http://www.phes.hcc.edu.tw,,,248139.401,2757017.217
國民小學,44655,縣立芎林國小,新竹縣,芎林鄉,307,新竹縣芎林鄉文林村四鄰文山路288號,(03)5923184,http://www.cles.hcc.edu.tw,,,258406.161,2740753.532
國民小學,44656,縣立碧潭國小,新竹縣,芎林鄉,307,新竹縣芎林鄉石潭村福昌街90號,(03)5923191,http://www.ptes.hcc.edu.tw,,,260472.812,2737731.082
國民小學,44657,縣立五龍國小,新竹縣,芎林鄉,307,新竹縣芎林鄉五龍村105號,(03)5932320,http://www.wles.hcc.edu.tw,,,262495,2736680.01
國民小學,44658,縣立寶山國小,新竹縣,寶山鄉,308,新竹縣寶山鄉寶山村寶山路二段130號,(03)5761390,http://www.bses.hcc.edu.tw,,偏遠,252236.649,2737021.185
國民小學,44659,縣立新城國小,新竹縣,寶山鄉,308,新竹縣寶山鄉寶新路二段475號,(03)5762707,http://www.scps.hcc.edu.tw,,,246705.944,2736257.589
國民小學,44660,縣立雙溪國小,新竹縣,寶山鄉,308,新竹縣寶山鄉雙園路二段310號,(03)5202151,http://www.ssps.hcc.edu.tw,,,249044.403,2739829.368
國民小學,44662,縣立北埔國小,新竹縣,北埔鄉,314,新竹縣北埔鄉埔心街24號,(03)5802215,http://www.bpes.hcc.edu.tw,,,255499.49,2732610.09
國民小學,44663,縣立大坪國小,新竹縣,北埔鄉,314,新竹縣北埔鄉外坪村一鄰8號,(03)5802264,http://www.dpes.hcc.edu.tw,,偏遠,255982.923,2729807.713
國民小學,44664,縣立峨眉國小,新竹縣,峨眉鄉,315,新竹縣峨眉鄉峨眉街4號,(03)5800674,http://www.omes.hcc.edu.tw,,,252067.687,2731344.174
國民小學,44665,縣立富興國小,新竹縣,峨眉鄉,315,新竹縣峨眉鄉富興村太平街8號,(03)5806353,http://www.fsps.hcc.edu.tw,,,248832.497,2731089.152
國民小學,44666,縣立尖石國小,新竹縣,尖石鄉,313,新竹縣尖石鄉嘉樂村六鄰7號,(03)5841563,http://www.gsps.hcc.edu.tw,,偏遠,269492.768,2732463.7
國民小學,44667,縣立嘉興國小,新竹縣,尖石鄉,313,新竹縣尖石鄉嘉樂村三鄰177號,(03)5841004,http://www.jsps.hcc.edu.tw,,偏遠,271319.706,2733148.24
